timestamp,soil-moisture15-%,soil-moisture25-%,soil-moisture5-%,soil-salinity15-dS/m,soil-salinity25-dS/m,soil-salinity5-dS/m,soil-temperature15-C,soil-temperature25-C,soil-temperature5-C
2022-06-11 08:22:54.350000+00:00,,,,,,,19.204,19.98,24.241
2022-06-11 08:38:03.084000+00:00,37.479,25.743,23.323,,,,,,
2022-06-11 08:38:06.722000+00:00,,,,1949.289,1592.872,2006.132,,,
2022-06-11 08:38:06.723000+00:00,,,,1949.289,1592.872,2006.132,,,
2022-06-11 08:38:10.310000+00:00,,,,,,,19.322,19.98,23.889
2022-06-11 08:38:10.357000+00:00,,,,,,,19.322,19.98,23.889
2022-06-11 08:53:13.038000+00:00,37.459,25.743,23.201,,,,,,
2022-06-11 08:53:16.725000+00:00,,,,1949.289,1592.185,2019.432,,,
2022-06-11 08:53:20.318000+00:00,,,,,,,19.467,20.001,24.096
2022-06-11 08:53:20.376000+00:00,,,,,,,19.467,20.001,24.096
2022-06-11 09:08:12.052000+00:00,37.426,25.743,23.213,,,,,,
2022-06-11 09:08:15.752000+00:00,,,,1949.289,1591.808,2014.647,,,
2022-06-11 09:08:15.754000+00:00,,,,1949.289,1591.808,2014.647,,,
2022-06-11 09:08:19.374000+00:00,,,,,,,19.783,19.98,23.476
2022-06-11 09:23:24.296000+00:00,37.446,25.738,23.157,,,,,,
2022-06-11 09:23:27.941000+00:00,,,,1952.203,1590.749,2016.548,,,
2022-06-11 09:23:27.947000+00:00,,,,1952.203,1590.749,2016.548,,,
2022-06-11 09:23:31.528000+00:00,,,,,,,19.878,19.98,23.435
2022-06-11 09:23:31.576000+00:00,,,,,,,19.878,19.98,23.435
2022-06-11 09:38:21.131000+00:00,37.393,25.738,23.229,,,,,,
2022-06-11 09:38:24.773000+00:00,,,,1952.203,1591.585,2003.803,,,
2022-06-11 09:38:28.418000+00:00,,,,,,,20.163,19.98,22.65
2022-06-11 09:38:28.419000+00:00,,,,,,,20.163,19.98,22.65
2022-06-11 09:53:00.084000+00:00,37.393,25.734,23.301,,,,,,
2022-06-11 09:53:00.131000+00:00,37.393,25.734,23.301,,,,,,
2022-06-11 09:53:03.721000+00:00,,,,1958.089,1591.585,1992.037,,,
2022-06-11 09:53:03.781000+00:00,,,,1958.089,1591.585,1992.037,,,
2022-06-11 09:53:07.356000+00:00,,,,,,,20.246,19.98,22.495
2022-06-11 10:07:31.161000+00:00,37.313,25.73,23.268,,,,,,
2022-06-11 10:07:31.164000+00:00,37.313,25.73,23.268,,,,,,
2022-06-11 10:07:34.743000+00:00,,,,1958.089,1591.432,1995.511,,,
2022-06-11 10:07:38.379000+00:00,,,,,,,20.393,20.006,22.573
2022-06-11 10:07:38.427000+00:00,,,,,,,20.393,20.006,22.573
2022-06-11 10:22:20.182000+00:00,37.333,25.708,23.378,,,,,,
2022-06-11 10:22:20.184000+00:00,37.333,25.708,23.378,,,,,,
2022-06-11 10:22:23.770000+00:00,,,,1964.058,1592.045,1986.836,,,
2022-06-11 10:22:23.817000+00:00,,,,1964.058,1592.045,1986.836,,,
2022-06-11 10:22:27.407000+00:00,,,,,,,20.517,20.133,22.366
2022-06-11 10:22:27.462000+00:00,,,,,,,20.517,20.133,22.366
2022-06-11 10:37:06.164000+00:00,37.327,25.699,23.213,,,,,,
2022-06-11 10:37:09.805000+00:00,,,,1961.064,1592.658,2000.932,,,
2022-06-11 10:37:13.392000+00:00,,,,,,,20.613,20.204,23.249
2022-06-11 10:37:13.445000+00:00,,,,,,,20.613,20.204,23.249
2022-06-11 10:51:46.127000+00:00,37.294,25.695,23.174,,,,,,
2022-06-11 10:51:49.830000+00:00,,,,1961.064,1592.127,2004.539,,,
2022-06-11 10:51:49.832000+00:00,,,,1961.064,1592.127,2004.539,,,
2022-06-11 10:51:53.449000+00:00,,,,,,,20.64,20.184,23.099
2022-06-11 10:51:53.456000+00:00,,,,,,,20.64,20.184,23.099
2022-06-11 11:06:22.144000+00:00,37.307,25.699,23.5,,,,,,
2022-06-11 11:06:22.201000+00:00,37.307,25.699,23.5,,,,,,
2022-06-11 11:06:25.835000+00:00,,,,1970.113,1593.19,1990.987,,,
2022-06-11 11:06:29.472000+00:00,,,,,,,20.632,20.184,23.043
2022-06-11 11:06:29.473000+00:00,,,,,,,20.632,20.184,23.043
2022-06-11 11:21:14.196000+00:00,37.294,25.704,24.938,,,,,,
2022-06-11 11:21:17.845000+00:00,,,,1988.8,1596.406,1925.287,,,
2022-06-11 11:21:21.477000+00:00,,,,,,,20.895,20.184,22.857
2022-06-11 11:21:21.480000+00:00,,,,,,,20.895,20.184,22.857
2022-06-11 11:36:10.220000+00:00,37.413,25.699,24.326,,,,,,
2022-06-11 11:36:13.850000+00:00,,,,1988.8,1598.808,1983.29,,,
2022-06-11 11:36:17.488000+00:00,,,,,,,20.899,20.26,23.874
2022-06-11 11:51:37.220000+00:00,37.439,25.673,23.791,,,,,,
2022-06-11 11:51:40.860000+00:00,,,,1988.8,1598.265,2075.159,,,
2022-06-11 11:51:44.501000+00:00,,,,,,,20.975,20.341,26.413
2022-06-11 12:06:50.422000+00:00,37.552,25.682,23.723,,,,,,
2022-06-11 12:06:54.067000+00:00,,,,1991.989,1596.642,2059.792,,,
2022-06-11 12:06:57.658000+00:00,,,,,,,21.134,20.387,25.724
2022-06-11 12:06:57.716000+00:00,,,,,,,21.134,20.387,25.724
2022-06-11 12:21:39.394000+00:00,37.512,25.686,23.629,,,,,,
2022-06-11 12:21:43.078000+00:00,,,,1991.989,1596.642,2064.703,,,
2022-06-11 12:21:46.720000+00:00,,,,,,,21.29,20.387,25.647
2022-06-11 12:21:46.721000+00:00,,,,,,,21.29,20.387,25.647
2022-06-11 12:37:01.203000+00:00,37.525,25.678,23.451,,,,,,
2022-06-11 12:37:01.259000+00:00,37.525,25.678,23.451,,,,,,
2022-06-11 12:37:04.902000+00:00,,,,1995.204,1596.952,2081.581,,,
2022-06-11 12:37:04.907000+00:00,,,,1995.204,1596.952,2081.581,,,
2022-06-11 12:37:08.530000+00:00,,,,,,,21.447,20.438,26.1
2022-06-11 12:52:02.418000+00:00,37.499,25.669,23.367,,,,,,
2022-06-11 12:52:02.474000+00:00,37.499,25.669,23.367,,,,,,
2022-06-11 12:52:06.107000+00:00,,,,1991.989,1594.258,2084.646,,,
2022-06-11 12:52:09.747000+00:00,,,,,,,21.654,20.59,25.44
2022-06-11 12:52:09.748000+00:00,,,,,,,21.654,20.59,25.44
2022-06-11 13:07:19.428000+00:00,37.499,25.678,23.417,,,,,,
2022-06-11 13:07:23.065000+00:00,,,,1995.204,1595.565,2052.095,,,
2022-06-11 13:07:26.705000+00:00,,,,,,,21.761,20.569,24.448
2022-06-11 13:07:26.759000+00:00,,,,,,,21.761,20.569,24.448
2022-06-11 13:22:02.299000+00:00,37.479,25.691,23.362,,,,,,
2022-06-11 13:22:05.941000+00:00,,,,1995.204,1594.566,2036.355,,,
2022-06-11 13:22:05.942000+00:00,,,,1995.204,1594.566,2036.355,,,
2022-06-11 13:22:09.577000+00:00,,,,,,,21.863,20.59,24.034
2022-06-11 13:22:09.579000+00:00,,,,,,,21.863,20.59,24.034
2022-06-11 13:37:30.432000+00:00,37.452,25.712,23.401,,,,,,
2022-06-11 13:37:34.126000+00:00,,,,1995.204,1593.95,2031.334,,,
2022-06-11 13:37:34.127000+00:00,,,,1995.204,1593.95,2031.334,,,
2022-06-11 13:37:37.768000+00:00,,,,,,,22.017,20.615,23.507
2022-06-11 13:37:37.769000+00:00,,,,,,,22.017,20.615,23.507
2022-06-11 13:52:01.500000+00:00,37.419,25.717,23.791,,,,,,
2022-06-11 13:52:05.145000+00:00,,,,2004.983,1595.249,2020.947,,,
2022-06-11 13:52:05.147000+00:00,,,,2004.983,1595.249,2020.947,,,
2022-06-11 13:52:08.713000+00:00,,,,,,,22.096,20.722,23.27
2022-06-11 14:06:53.517000+00:00,37.393,25.691,23.595,,,,,,
2022-06-11 14:06:53.520000+00:00,37.393,25.691,23.595,,,,,,
2022-06-11 14:06:57.154000+00:00,,,,2001.702,1596.178,2039.845,,,
2022-06-11 14:07:00.792000+00:00,,,,,,,22.046,20.793,23.657
2022-06-11 14:21:33.467000+00:00,37.432,25.699,23.456,,,,,,
2022-06-11 14:21:33.522000+00:00,37.432,25.699,23.456,,,,,,
2022-06-11 14:21:37.105000+00:00,,,,2004.983,1596.406,2048.166,,,
2022-06-11 14:21:40.812000+00:00,,,,,,,22.046,20.793,24.877
2022-06-11 14:21:40.813000+00:00,,,,,,,22.046,20.793,24.877
2022-06-11 14:36:21.301000+00:00,37.419,25.704,23.201,,,,,,
2022-06-11 14:36:21.365000+00:00,37.419,25.704,23.201,,,,,,
2022-06-11 14:36:24.977000+00:00,,,,2001.702,1596.023,2086.744,,,
2022-06-11 14:36:28.630000+00:00,,,,,,,22.071,20.793,26.226
2022-06-11 14:36:32.589000+00:00,,,,,,,22.071,20.793,26.226
2022-06-11 14:36:32.665000+00:00,,,,,,,22.071,20.793,26.226
2022-06-11 14:51:09.489000+00:00,37.406,25.717,23.201,,,,,,
2022-06-11 14:51:13.128000+00:00,,,,2008.292,1597.331,2082.081,,,
2022-06-11 14:51:16.770000+00:00,,,,,,,22.304,20.92,25.606
2022-06-11 15:06:26.512000+00:00,37.406,25.691,23.174,,,,,,
2022-06-11 15:06:30.141000+00:00,,,,2011.62,1597.567,2074.483,,,
2022-06-11 15:06:33.821000+00:00,,,,,,,22.304,20.996,24.975
2022-06-11 15:21:38.575000+00:00,37.366,25.699,23.163,,,,,,
2022-06-11 15:21:42.152000+00:00,,,,2008.292,1597.412,2065.849,,,
2022-06-11 15:21:45.787000+00:00,,,,,,,22.51,20.996,24.737
2022-06-11 15:36:58.383000+00:00,37.346,25.691,23.097,,,,,,
2022-06-11 15:37:02.021000+00:00,,,,2008.292,1597.412,2066.565,,,
2022-06-11 15:37:05.664000+00:00,,,,,,,22.487,20.996,24.355
2022-06-11 15:52:28.355000+00:00,37.32,25.682,23.097,,,,,,
2022-06-11 15:52:31.990000+00:00,,,,2008.292,1597.412,2061.34,,,
2022-06-11 15:52:35.679000+00:00,,,,,,,22.487,21.073,23.6
2022-06-11 16:07:17.411000+00:00,37.307,25.665,23.113,,,,,,
2022-06-11 16:07:21.010000+00:00,,,,2011.62,1598.344,2053.405,,,
2022-06-11 16:07:24.697000+00:00,,,,,,,22.717,21.2,23.022
2022-06-11 16:22:33.290000+00:00,37.274,25.673,23.13,,,,,,
2022-06-11 16:22:36.928000+00:00,,,,2008.292,1598.576,2041.328,,,
2022-06-11 16:22:40.508000+00:00,,,,,,,22.668,21.2,22.65
2022-06-11 16:37:16.626000+00:00,37.241,25.673,23.097,,,,,,
2022-06-11 16:37:20.273000+00:00,,,,2008.292,1599.12,2029.928,,,
2022-06-11 16:37:23.907000+00:00,,,,,,,22.488,21.225,22.65
2022-06-11 16:52:27.646000+00:00,37.221,25.665,23.124,,,,,,
2022-06-11 16:52:31.271000+00:00,,,,2011.62,1599.51,2027.295,,,
2022-06-11 16:52:34.913000+00:00,,,,,,,22.463,21.336,22.547
2022-06-11 17:07:23.416000+00:00,37.234,25.66,23.13,,,,,,
2022-06-11 17:07:27.047000+00:00,,,,2008.292,1599.743,2039.405,,,
2022-06-11 17:07:30.731000+00:00,,,,,,,22.563,21.352,22.134
2022-06-11 17:21:54.489000+00:00,37.201,25.639,23.141,,,,,,
2022-06-11 17:21:58.120000+00:00,,,,2004.983,1599.899,2027.295,,,
2022-06-11 17:22:01.741000+00:00,,,,,,,22.512,21.403,21.824
2022-06-11 17:36:45.494000+00:00,37.162,25.643,23.119,,,,,,
2022-06-11 17:36:49.083000+00:00,,,,2004.983,1600.758,2006.492,,,
2022-06-11 17:36:52.721000+00:00,,,,,,,22.46,21.403,21.592
2022-06-11 17:51:28.492000+00:00,37.175,25.643,23.141,,,,,,
2022-06-11 17:51:32.139000+00:00,,,,1998.442,1600.055,2011.488,,,
2022-06-11 17:51:35.726000+00:00,,,,,,,22.356,21.403,21.205
2022-06-11 18:06:21.459000+00:00,37.162,25.639,23.13,,,,,,
2022-06-11 18:06:25.153000+00:00,,,,1998.442,1600.914,1998.369,,,
2022-06-11 18:06:28.784000+00:00,,,,,,,22.33,21.403,20.714
2022-06-11 18:21:42.719000+00:00,37.129,25.634,23.157,,,,,,
2022-06-11 18:21:46.349000+00:00,,,,1995.204,1601.931,1981.401,,,
2022-06-11 18:21:50.004000+00:00,,,,,,,22.279,21.387,20.172
2022-06-11 18:36:50.490000+00:00,37.089,25.617,23.146,,,,,,
2022-06-11 18:36:54.179000+00:00,,,,1991.989,1601.382,1975.357,,,
2022-06-11 18:36:57.763000+00:00,,,,,,,22.278,21.509,19.759
2022-06-11 18:51:38.749000+00:00,37.103,25.612,23.108,,,,,,
2022-06-11 18:51:42.326000+00:00,,,,1991.989,1602.319,1958.403,,,
2022-06-11 18:51:46.018000+00:00,,,,,,,21.996,21.413,19.393
2022-06-11 19:06:51.704000+00:00,37.089,25.582,23.119,,,,,,
2022-06-11 19:06:55.389000+00:00,,,,1988.8,1602.319,1960.123,,,
2022-06-11 19:06:59.030000+00:00,,,,,,,21.914,21.555,19.139
2022-06-11 19:22:03.775000+00:00,37.07,25.569,23.108,,,,,,
2022-06-11 19:22:07.408000+00:00,,,,1985.629,1602.787,1950.598,,,
2022-06-11 19:22:10.997000+00:00,,,,,,,21.813,21.535,18.954
2022-06-11 19:37:19.735000+00:00,37.076,25.561,23.086,,,,,,
2022-06-11 19:37:23.430000+00:00,,,,1982.484,1603.099,1950.749,,,
2022-06-11 19:37:27.082000+00:00,,,,,,,21.732,21.489,18.799
2022-06-11 19:52:38.594000+00:00,37.017,25.552,23.069,,,,,,
2022-06-11 19:52:42.191000+00:00,,,,1982.484,1603.099,1951.764,,,
2022-06-11 19:52:45.886000+00:00,,,,,,,21.731,21.555,18.743
2022-06-11 20:07:47.558000+00:00,37.05,25.548,23.069,,,,,,
2022-06-11 20:07:51.242000+00:00,,,,1979.359,1603.172,1951.087,,,
2022-06-11 20:07:54.886000+00:00,,,,,,,21.548,21.581,18.541
2022-06-11 20:22:20.575000+00:00,37.011,25.552,23.08,,,,,,
2022-06-11 20:22:24.269000+00:00,,,,1976.255,1603.88,1936.959,,,
2022-06-11 20:22:27.896000+00:00,,,,,,,21.396,21.53,18.623
2022-06-11 20:36:55.589000+00:00,37.03,25.522,23.047,,,,,,
2022-06-11 20:36:59.270000+00:00,,,,1973.173,1604.816,1941.944,,,
2022-06-11 20:37:02.910000+00:00,,,,,,,21.264,21.555,18.52
2022-06-11 20:51:46.822000+00:00,36.978,25.517,23.003,,,,,,
2022-06-11 20:51:50.418000+00:00,,,,1970.113,1605.128,1943.61,,,
2022-06-11 20:51:54.106000+00:00,,,,,,,21.162,21.403,18.541
2022-06-11 21:06:35.797000+00:00,36.978,25.513,23.009,,,,,,
2022-06-11 21:06:39.488000+00:00,,,,1967.077,1604.574,1931.238,,,
2022-06-11 21:06:43.129000+00:00,,,,,,,21.082,21.417,18.605
2022-06-11 21:21:06.805000+00:00,36.958,25.517,22.976,,,,,,
2022-06-11 21:21:10.496000+00:00,,,,1964.058,1604.886,1933.528,,,
2022-06-11 21:21:14.134000+00:00,,,,,,,21.107,21.408,18.669
2022-06-11 21:36:02.864000+00:00,36.945,25.496,22.987,,,,,,
2022-06-11 21:36:06.518000+00:00,,,,1964.058,1605.354,1941.931,,,
2022-06-11 21:36:10.141000+00:00,,,,,,,20.926,21.403,18.52
2022-06-11 21:50:41.654000+00:00,36.919,25.487,22.981,,,,,,
2022-06-11 21:50:45.340000+00:00,,,,1961.064,1605.111,1938.614,,,
2022-06-11 21:50:48.925000+00:00,,,,,,,20.823,21.403,18.562
2022-06-11 22:05:33.842000+00:00,36.899,25.474,22.981,,,,,,
2022-06-11 22:05:37.546000+00:00,,,,1958.089,1605.178,1933.686,,,
2022-06-11 22:05:41.183000+00:00,,,,,,,20.818,21.403,18.562
2022-06-11 22:21:01.729000+00:00,36.919,25.452,22.981,,,,,,
2022-06-11 22:21:05.358000+00:00,,,,1955.137,1605.955,1926.091,,,
2022-06-11 22:21:08.998000+00:00,,,,,,,20.692,21.403,18.541
2022-06-11 22:35:34.928000+00:00,36.906,25.431,22.981,,,,,,
2022-06-11 22:35:38.566000+00:00,,,,1955.137,1606.176,1937.955,,,
2022-06-11 22:35:42.209000+00:00,,,,,,,20.59,21.382,18.515
2022-06-11 22:50:13.936000+00:00,36.886,25.422,22.96,,,,,,
2022-06-11 22:50:17.527000+00:00,,,,1952.203,1606.331,1914.26,,,
2022-06-11 22:50:21.217000+00:00,,,,,,,20.627,21.357,18.352
2022-06-11 23:05:08.903000+00:00,36.847,25.409,22.987,,,,,,
2022-06-11 23:05:12.594000+00:00,,,,1949.289,1605.931,1929.632,,,
2022-06-11 23:05:16.182000+00:00,,,,,,,20.584,21.327,18.042
2022-06-11 23:20:04.731000+00:00,36.873,25.375,22.965,,,,,,
2022-06-11 23:20:08.420000+00:00,,,,1949.289,1605.995,1926.415,,,
2022-06-11 23:20:12.058000+00:00,,,,,,,20.48,21.301,17.758
2022-06-11 23:35:03.737000+00:00,36.807,25.396,22.976,,,,,,
2022-06-11 23:35:07.423000+00:00,,,,1946.396,1605.441,1918.143,,,
2022-06-11 23:35:11.070000+00:00,,,,,,,20.428,21.225,17.483
2022-06-11 23:50:05.804000+00:00,36.801,25.388,22.981,,,,,,
2022-06-11 23:50:09.444000+00:00,,,,1943.524,1605.904,1910.851,,,
2022-06-11 23:50:13.075000+00:00,,,,,,,20.355,21.2,17.225
2022-06-12 00:05:32.008000+00:00,36.807,25.371,22.97,,,,,,
2022-06-12 00:05:35.648000+00:00,,,,1943.524,1606.121,1909.474,,,
2022-06-12 00:05:39.290000+00:00,,,,,,,20.165,21.2,17.049
2022-06-12 00:20:11.972000+00:00,36.775,25.353,22.954,,,,,,
2022-06-12 00:20:15.662000+00:00,,,,1940.67,1606.583,1904.75,,,
2022-06-12 00:20:19.253000+00:00,,,,,,,20.195,21.2,16.92
2022-06-12 00:35:01.800000+00:00,36.807,25.336,22.938,,,,,,
2022-06-12 00:35:05.428000+00:00,,,,1937.839,1606.49,1904.331,,,
2022-06-12 00:35:09.075000+00:00,,,,,,,20.013,21.2,16.812
2022-06-12 00:50:20.860000+00:00,36.755,25.327,22.943,,,,,,
2022-06-12 00:50:24.498000+00:00,,,,1935.024,1607.259,1899.056,,,
2022-06-12 00:50:28.127000+00:00,,,,,,,19.965,21.098,16.64
2022-06-12 01:05:36.070000+00:00,36.807,25.332,22.894,,,,,,
2022-06-12 01:05:39.656000+00:00,,,,1935.024,1606.55,1891.141,,,
2022-06-12 01:05:43.345000+00:00,,,,,,,19.83,21.047,16.537
2022-06-12 01:20:23.839000+00:00,36.742,25.315,22.905,,,,,,
2022-06-12 01:20:27.535000+00:00,,,,1932.231,1606.303,1888.544,,,
2022-06-12 01:20:31.108000+00:00,,,,,,,19.732,20.996,16.554
2022-06-12 01:35:35.101000+00:00,36.709,25.297,22.894,,,,,,
2022-06-12 01:35:38.738000+00:00,,,,1929.457,1606.916,1888.159,,,
2022-06-12 01:35:42.317000+00:00,,,,,,,19.753,20.996,16.4
2022-06-12 01:50:54.923000+00:00,36.755,25.289,22.855,,,,,,
2022-06-12 01:50:58.509000+00:00,,,,1926.7,1606.267,1893.274,,,
2022-06-12 01:51:02.148000+00:00,,,,,,,19.66,20.996,16.4
2022-06-12 02:05:48.924000+00:00,36.709,25.28,22.855,,,,,,
2022-06-12 02:05:52.517000+00:00,,,,1923.965,1607.031,1878.646,,,
2022-06-12 02:05:56.205000+00:00,,,,,,,19.6,20.971,16.193
2022-06-12 02:21:00.073000+00:00,36.696,25.284,22.855,,,,,,
2022-06-12 02:21:03.707000+00:00,,,,1921.247,1606.725,1870.373,,,
2022-06-12 02:21:07.350000+00:00,,,,,,,19.431,20.996,15.987
2022-06-12 02:35:46.961000+00:00,36.683,25.267,22.872,,,,,,
2022-06-12 02:35:50.603000+00:00,,,,1918.549,1606.477,1871.015,,,
2022-06-12 02:35:54.234000+00:00,,,,,,,19.499,20.793,15.781
2022-06-12 02:51:16.922000+00:00,36.69,25.263,22.85,,,,,,
2022-06-12 02:51:20.603000+00:00,,,,1918.549,1606.782,1881.764,,,
2022-06-12 02:51:24.190000+00:00,,,,,,,19.318,20.793,15.803
2022-06-12 03:06:30.165000+00:00,36.663,25.246,22.839,,,,,,
2022-06-12 03:06:33.806000+00:00,,,,1910.561,1605.58,1866.421,,,
2022-06-12 03:06:37.445000+00:00,,,,,,,19.171,20.793,15.803
2022-06-12 03:21:20.998000+00:00,36.663,25.229,22.823,,,,,,
2022-06-12 03:21:24.632000+00:00,,,,1902.739,1605.084,1861.893,,,
2022-06-12 03:21:24.636000+00:00,,,,1902.739,1605.084,1861.893,,,
2022-06-12 03:21:28.219000+00:00,,,,,,,19.266,20.768,15.803
2022-06-12 03:21:28.276000+00:00,,,,,,,19.266,20.768,15.803
2022-06-12 03:35:51.962000+00:00,36.644,25.22,22.834,,,,,,
2022-06-12 03:35:55.657000+00:00,,,,1905.328,1605.69,1857.468,,,
2022-06-12 03:35:59.284000+00:00,,,,,,,19.126,20.717,15.777
2022-06-12 03:50:35.030000+00:00,36.624,25.224,22.839,,,,,,
2022-06-12 03:50:35.031000+00:00,36.624,25.224,22.839,,,,,,
2022-06-12 03:50:38.610000+00:00,,,,1902.739,1604.384,1863.715,,,
2022-06-12 03:50:42.294000+00:00,,,,,,,19.053,20.717,15.803
2022-06-12 04:05:27.992000+00:00,36.592,25.216,22.834,,,,,,
2022-06-12 04:05:28.046000+00:00,36.592,25.216,22.834,,,,,,
2022-06-12 04:05:31.681000+00:00,,,,1900.165,1604.837,1870.318,,,
2022-06-12 04:05:35.265000+00:00,,,,,,,18.945,20.59,15.884
2022-06-12 04:05:35.319000+00:00,,,,,,,18.945,20.59,15.884
2022-06-12 04:20:19.053000+00:00,36.611,25.199,22.812,,,,,,
2022-06-12 04:20:22.641000+00:00,,,,1897.61,1605.193,1878.874,,,
2022-06-12 04:20:22.692000+00:00,,,,1897.61,1605.193,1878.874,,,
2022-06-12 04:20:26.282000+00:00,,,,,,,18.888,20.59,15.983
2022-06-12 04:20:26.332000+00:00,,,,,,,18.888,20.59,15.983
2022-06-12 04:34:54.196000+00:00,36.565,25.177,22.806,,,,,,
2022-06-12 04:34:54.259000+00:00,36.565,25.177,22.806,,,,,,
2022-06-12 04:34:57.835000+00:00,,,,1897.61,1605.246,1871.78,,,
2022-06-12 04:35:01.478000+00:00,,,,,,,18.888,20.59,16.215
2022-06-12 04:35:01.527000+00:00,,,,,,,18.888,20.59,16.215
2022-06-12 04:50:09.022000+00:00,36.565,25.164,22.779,,,,,,
2022-06-12 04:50:09.078000+00:00,36.565,25.164,22.779,,,,,,
2022-06-12 04:50:12.668000+00:00,,,,1897.61,1606.4,1857.714,,,
2022-06-12 04:50:12.708000+00:00,,,,1897.61,1606.4,1857.714,,,
2022-06-12 04:50:16.304000+00:00,,,,,,,18.888,20.514,16.477
2022-06-12 04:50:16.371000+00:00,,,,,,,18.888,20.514,16.477
2022-06-12 05:05:00.274000+00:00,36.559,25.147,22.757,,,,,,
2022-06-12 05:05:00.278000+00:00,36.559,25.147,22.757,,,,,,
2022-06-12 05:05:03.914000+00:00,,,,1897.61,1606.852,1877.776,,,
2022-06-12 05:05:03.915000+00:00,,,,1897.61,1606.852,1877.776,,,
2022-06-12 05:05:07.504000+00:00,,,,,,,18.711,20.539,16.812
2022-06-12 05:20:12.086000+00:00,36.565,25.156,22.703,,,,,,
2022-06-12 05:20:15.693000+00:00,,,,1892.551,1605.448,1886.368,,,
2022-06-12 05:20:15.747000+00:00,,,,1892.551,1605.448,1886.368,,,
2022-06-12 05:20:19.331000+00:00,,,,,,,18.706,20.412,17.023
2022-06-12 05:20:19.376000+00:00,,,,,,,18.706,20.412,17.023
2022-06-12 05:35:01.120000+00:00,36.533,25.147,22.692,,,,,,
2022-06-12 05:35:01.122000+00:00,36.533,25.147,22.692,,,,,,
2022-06-12 05:35:04.752000+00:00,,,,1895.073,1605.748,1892.91,,,
2022-06-12 05:35:04.754000+00:00,,,,1895.073,1605.748,1892.91,,,
2022-06-12 05:35:08.341000+00:00,,,,,,,18.612,20.387,17.234
2022-06-12 05:35:08.376000+00:00,,,,,,,18.612,20.387,17.234
2022-06-12 05:50:21.079000+00:00,36.552,25.13,22.637,,,,,,
2022-06-12 05:50:21.123000+00:00,36.552,25.13,22.637,,,,,,
2022-06-12 05:50:24.763000+00:00,,,,1895.073,1605.799,1899.237,,,
2022-06-12 05:50:24.768000+00:00,,,,1895.073,1605.799,1899.237,,,
2022-06-12 05:50:28.352000+00:00,,,,,,,18.719,20.387,17.324
2022-06-12 05:50:28.412000+00:00,,,,,,,18.719,20.387,17.324
2022-06-12 06:05:39.142000+00:00,36.533,25.121,22.616,,,,,,
2022-06-12 06:05:42.720000+00:00,,,,1892.551,1605.448,1893.898,,,
2022-06-12 06:05:42.775000+00:00,,,,1892.551,1605.448,1893.898,,,
2022-06-12 06:05:46.407000+00:00,,,,,,,18.68,20.336,17.522
2022-06-12 06:20:56.138000+00:00,36.513,25.113,22.589,,,,,,
2022-06-12 06:20:56.142000+00:00,36.513,25.113,22.589,,,,,,
2022-06-12 06:20:59.789000+00:00,,,,1887.562,1605.897,1901.531,,,
2022-06-12 06:21:03.373000+00:00,,,,,,,18.616,20.361,17.866
2022-06-12 06:36:18.203000+00:00,36.52,25.113,22.469,,,,,,
2022-06-12 06:36:21.797000+00:00,,,,1887.562,1605.448,1916.436,,,
2022-06-12 06:36:21.876000+00:00,,,,1887.562,1605.448,1916.436,,,
2022-06-12 06:36:25.435000+00:00,,,,,,,18.633,20.209,18.83
2022-06-12 06:51:00.170000+00:00,36.481,25.096,22.377,,,,,,
2022-06-12 06:51:03.805000+00:00,,,,1887.562,1605.049,1938.219,,,
2022-06-12 06:51:03.865000+00:00,,,,1887.562,1605.049,1938.219,,,
2022-06-12 06:51:07.496000+00:00,,,,,,,18.706,20.184,19.346
2022-06-12 06:51:07.501000+00:00,,,,,,,18.706,20.184,19.346
2022-06-12 07:06:12.181000+00:00,36.455,25.083,22.264,,,,,,
2022-06-12 07:06:15.822000+00:00,,,,1887.562,1604.847,1965.081,,,
2022-06-12 07:06:19.463000+00:00,,,,,,,18.892,20.163,20.378
2022-06-12 07:06:19.510000+00:00,,,,,,,18.892,20.163,20.378
2022-06-12 07:21:15.137000+00:00,36.409,25.061,22.13,,,,,,
2022-06-12 07:21:18.843000+00:00,,,,1885.093,1604.894,1980.715,,,
2022-06-12 07:21:18.844000+00:00,,,,1885.093,1604.894,1980.715,,,
2022-06-12 07:21:22.475000+00:00,,,,,,,18.841,20.184,20.792
2022-06-12 07:36:23.405000+00:00,36.468,25.049,22.076,,,,,,
2022-06-12 07:36:23.409000+00:00,36.468,25.049,22.076,,,,,,
2022-06-12 07:36:27.039000+00:00,,,,1885.093,1605.341,1978.524,,,
2022-06-12 07:36:30.619000+00:00,,,,,,,18.923,20.184,20.714
2022-06-12 07:51:37.160000+00:00,36.422,25.04,21.9,,,,,,
2022-06-12 07:51:37.233000+00:00,36.422,25.04,21.9,,,,,,
2022-06-12 07:51:40.861000+00:00,,,,1887.562,1606.336,2022.149,,,
2022-06-12 07:51:40.862000+00:00,,,,1887.562,1606.336,2022.149,,,
2022-06-12 07:51:44.490000+00:00,,,,,,,19.152,20.184,22.444
2022-06-12 07:51:44.492000+00:00,,,,,,,19.152,20.184,22.444
2022-06-12 08:06:14.213000+00:00,36.396,25.04,21.624,,,,,,
2022-06-12 08:06:14.218000+00:00,36.396,25.04,21.624,,,,,,
