timestamp,ndvi-nir-out0-W/m2,ndvi-red-out0-W/m2,ndvi0
2022-06-23 18:33:57.103000+00:00,0.008,0.015,-0.304
2022-06-23 18:49:07.281000+00:00,0.008,0.017,-0.36
2022-06-23 19:04:06.338000+00:00,0.008,0.015,-0.304
2022-06-23 19:19:29.382000+00:00,0.007,0.015,-0.364
2022-06-23 19:34:45.161000+00:00,0.007,0.015,-0.364
2022-06-23 19:50:10.355000+00:00,0.007,0.014,-0.333
2022-06-23 20:05:01.385000+00:00,0.007,0.015,-0.364
2022-06-23 20:19:56.207000+00:00,0.008,0.016,-0.333
2022-06-23 20:35:02.402000+00:00,0.007,0.014,-0.333
2022-06-23 20:49:50.241000+00:00,0.008,0.015,-0.304
2022-06-23 21:04:56.506000+00:00,0.008,0.015,-0.304
2022-06-23 21:20:01.475000+00:00,0.007,0.014,-0.333
2022-06-23 21:35:11.286000+00:00,0.007,0.014,-0.333
2022-06-23 21:49:52.483000+00:00,0.007,0.014,-0.333
2022-06-23 22:04:56.326000+00:00,0.007,0.015,-0.364
2022-06-23 22:20:00.354000+00:00,0.007,0.015,-0.364
2022-06-23 22:35:28.573000+00:00,0.008,0.015,-0.304
2022-06-23 22:50:20.363000+00:00,0.008,0.015,-0.304
2022-06-23 23:04:53.372000+00:00,0.007,0.015,-0.364
2022-06-23 23:19:41.581000+00:00,0.008,0.015,-0.304
2022-06-23 23:34:52.607000+00:00,0.008,0.015,-0.304
2022-06-23 23:50:03.426000+00:00,0.007,0.014,-0.333
2022-06-24 00:05:26.642000+00:00,0.007,0.013,-0.3
2022-06-24 00:20:29.473000+00:00,0.007,0.014,-0.333
2022-06-24 00:35:55.481000+00:00,0.007,0.014,-0.333
2022-06-24 00:50:49.696000+00:00,0.007,0.015,-0.364
2022-06-24 01:06:15.536000+00:00,0.007,0.014,-0.333
2022-06-24 01:21:14.535000+00:00,0.006,0.013,-0.368
2022-06-24 01:36:05.723000+00:00,0.008,0.016,-0.333
2022-06-24 01:51:30.763000+00:00,0.007,0.014,-0.333
2022-06-24 02:06:35.748000+00:00,0.006,0.012,-0.333
2022-06-24 02:21:30.781000+00:00,0.008,0.016,-0.333
2022-06-24 02:36:36.599000+00:00,0.007,0.013,-0.3
2022-06-24 02:52:06.831000+00:00,0.007,0.015,-0.364
2022-06-24 03:07:04.642000+00:00,0.007,0.014,-0.333
2022-06-24 03:21:53.657000+00:00,0.007,0.015,-0.364
2022-06-24 03:36:45.862000+00:00,0.007,0.015,-0.364
2022-06-24 03:51:58.884000+00:00,0.008,0.016,-0.333
2022-06-24 04:07:12.892000+00:00,0.008,0.017,-0.36
2022-06-24 04:21:43.714000+00:00,0.01,0.02,-0.333
2022-06-24 04:37:01.752000+00:00,0.012,0.025,-0.351
2022-06-24 04:51:48.941000+00:00,0.012,0.024,-0.333
2022-06-24 05:07:18.786000+00:00,0.013,0.025,-0.316
2022-06-24 05:21:53.959000+00:00,0.016,0.032,-0.333
2022-06-24 05:37:13.981000+00:00,0.014,0.027,-0.317
2022-06-24 05:52:39.843000+00:00,0.022,0.043,-0.323
2022-06-24 05:52:39.845000+00:00,0.022,0.043,-0.323
2022-06-24 06:07:45.011000+00:00,0.03,0.059,-0.326
2022-06-24 06:22:19.841000+00:00,0.035,0.07,-0.333
2022-06-24 06:37:43.852000+00:00,0.041,0.081,-0.328
2022-06-24 06:52:19.040000+00:00,0.051,0.102,-0.333
2022-06-24 07:07:30.047000+00:00,0.054,0.108,-0.333
2022-06-24 07:22:10.889000+00:00,0.059,0.118,-0.333
2022-06-24 07:36:44.088000+00:00,0.064,0.127,-0.33
2022-06-24 07:52:13.102000+00:00,0.07,0.14,-0.333
2022-06-24 08:07:25.950000+00:00,0.085,0.17,-0.333
2022-06-24 08:22:13.964000+00:00,0.017,0.034,-0.333
2022-06-24 08:36:58.910000+00:00,0.085,0.17,-0.333
2022-06-24 08:51:47.155000+00:00,0.021,0.043,-0.344
2022-06-24 09:06:56.180000+00:00,0.064,0.127,-0.33
2022-06-24 09:21:59.223000+00:00,0.085,0.17,-0.333
2022-06-24 09:36:42.055000+00:00,0.024,0.047,-0.324
2022-06-24 09:52:07.184000+00:00,0.038,0.075,-0.327
2022-06-24 10:07:17.016000+00:00,0.033,0.066,-0.333
2022-06-24 10:22:08.104000+00:00,0.083,0.167,-0.336
2022-06-24 10:37:16.280000+00:00,0.022,0.043,-0.323
2022-06-24 10:52:04.292000+00:00,0.075,0.15,-0.333
2022-06-24 11:07:33.080000+00:00,0.073,0.145,-0.33
2022-06-24 11:22:25.332000+00:00,0.07,0.14,-0.333
2022-06-24 11:37:37.351000+00:00,0.068,0.135,-0.33
2022-06-24 11:52:29.368000+00:00,0.064,0.128,-0.333
2022-06-24 12:07:31.337000+00:00,0.062,0.124,-0.333
2022-06-24 12:22:25.404000+00:00,0.063,0.127,-0.337
2022-06-24 12:37:15.419000+00:00,0.021,0.042,-0.333
2022-06-24 12:52:06.195000+00:00,0.023,0.045,-0.324
2022-06-24 13:06:58.252000+00:00,0.059,0.117,-0.33
2022-06-24 13:21:52.435000+00:00,0.054,0.108,-0.333
2022-06-24 13:37:12.465000+00:00,0.052,0.104,-0.333
2022-06-24 13:52:25.456000+00:00,0.027,0.053,-0.325
2022-06-24 14:07:21.508000+00:00,0.042,0.083,-0.328
2022-06-24 14:22:30.382000+00:00,0.04,0.08,-0.333
2022-06-24 14:37:50.363000+00:00,0.034,0.067,-0.327
2022-06-24 14:53:08.329000+00:00,0.026,0.051,-0.325
2022-06-24 15:07:59.566000+00:00,0.023,0.046,-0.333
2022-06-24 15:23:06.586000+00:00,0.018,0.037,-0.345
2022-06-24 15:38:34.616000+00:00,0.009,0.019,-0.357
2022-06-24 15:53:47.436000+00:00,0.011,0.021,-0.313
2022-06-24 16:08:58.635000+00:00,0.012,0.025,-0.351
2022-06-24 16:23:45.674000+00:00,0.011,0.022,-0.333
2022-06-24 16:38:25.481000+00:00,0.011,0.022,-0.333
2022-06-24 16:53:04.677000+00:00,0.01,0.02,-0.333
2022-06-24 17:08:22.508000+00:00,0.009,0.018,-0.333
2022-06-24 17:23:33.518000+00:00,0.008,0.016,-0.333
2022-06-24 17:38:48.738000+00:00,0.008,0.016,-0.333
2022-06-24 17:54:09.752000+00:00,0.007,0.015,-0.364
2022-06-24 18:08:58.565000+00:00,0.008,0.015,-0.304
2022-06-24 18:24:18.768000+00:00,0.008,0.015,-0.304
2022-06-24 18:39:43.780000+00:00,0.007,0.015,-0.364
2022-06-24 18:54:53.802000+00:00,0.007,0.013,-0.3
2022-06-24 19:09:45.835000+00:00,0.007,0.014,-0.333
2022-06-24 19:24:55.648000+00:00,0.007,0.015,-0.364
2022-06-24 19:40:15.863000+00:00,0.007,0.015,-0.364
2022-06-24 19:55:27.676000+00:00,0.007,0.014,-0.333
2022-06-24 20:10:50.701000+00:00,0.007,0.014,-0.333
2022-06-24 20:26:07.890000+00:00,0.007,0.014,-0.333
2022-06-24 20:40:51.903000+00:00,0.007,0.015,-0.364
2022-06-24 20:56:00.774000+00:00,0.007,0.014,-0.333
2022-06-24 21:11:12.761000+00:00,0.007,0.014,-0.333
2022-06-24 21:26:04.957000+00:00,0.007,0.014,-0.333
2022-06-24 21:41:08.955000+00:00,0.007,0.015,-0.364
2022-06-24 21:56:15.827000+00:00,0.007,0.014,-0.333
2022-06-24 22:10:50.827000+00:00,0.008,0.015,-0.304
2022-06-24 22:25:25.835000+00:00,0.007,0.014,-0.333
2022-06-24 22:40:10.857000+00:00,0.007,0.014,-0.333
2022-06-24 22:55:18.872000+00:00,0.007,0.015,-0.364
2022-06-24 23:10:29.885000+00:00,0.007,0.013,-0.3
2022-06-24 23:25:38.098000+00:00,0.008,0.016,-0.333
2022-06-24 23:41:02.944000+00:00,0.006,0.013,-0.368
2022-06-24 23:56:12.111000+00:00,0.007,0.015,-0.364
2022-06-25 00:11:09.141000+00:00,0.007,0.013,-0.3
2022-06-25 00:25:46.961000+00:00,0.007,0.015,-0.364
2022-06-25 00:40:26.979000+00:00,0.008,0.016,-0.333
2022-06-25 00:55:43.995000+00:00,0.007,0.014,-0.333
2022-06-25 01:10:36.039000+00:00,0.007,0.014,-0.333
2022-06-25 01:25:16.059000+00:00,0.006,0.013,-0.368
2022-06-25 01:40:45.245000+00:00,0.007,0.014,-0.333
2022-06-25 01:55:56.063000+00:00,0.007,0.015,-0.364
2022-06-25 02:10:47.078000+00:00,0.006,0.013,-0.368
2022-06-25 02:25:56.109000+00:00,0.006,0.013,-0.368
2022-06-25 02:40:52.319000+00:00,0.007,0.015,-0.364
2022-06-25 02:55:31.126000+00:00,0.007,0.014,-0.333
2022-06-25 03:10:59.152000+00:00,0.007,0.014,-0.333
2022-06-25 03:26:10.172000+00:00,0.007,0.015,-0.364
2022-06-25 03:41:27.195000+00:00,0.007,0.015,-0.364
2022-06-25 03:56:44.417000+00:00,0.008,0.016,-0.333
2022-06-25 04:11:54.223000+00:00,0.008,0.016,-0.333
2022-06-25 04:26:31.423000+00:00,0.008,0.016,-0.333
2022-06-25 04:41:59.422000+00:00,0.012,0.023,-0.314
2022-06-25 04:57:18.456000+00:00,0.011,0.021,-0.313
2022-06-25 05:12:29.280000+00:00,0.013,0.026,-0.333
2022-06-25 05:27:53.302000+00:00,0.019,0.037,-0.321
2022-06-25 05:43:23.307000+00:00,0.019,0.038,-0.333
2022-06-25 05:58:43.325000+00:00,0.03,0.06,-0.333
2022-06-25 05:58:43.331000+00:00,0.03,0.06,-0.333
2022-06-25 06:13:26.354000+00:00,0.04,0.079,-0.328
2022-06-25 06:28:39.539000+00:00,0.044,0.087,-0.328
2022-06-25 06:43:35.384000+00:00,0.052,0.104,-0.333
2022-06-25 06:58:42.393000+00:00,0.056,0.112,-0.333
2022-06-25 07:14:08.415000+00:00,0.059,0.118,-0.333
2022-06-25 07:29:28.428000+00:00,0.063,0.126,-0.333
2022-06-25 07:44:16.451000+00:00,0.07,0.139,-0.33
2022-06-25 08:14:48.481000+00:00,0.081,0.163,-0.336
2022-06-25 08:30:14.702000+00:00,0.086,0.171,-0.331
2022-06-25 08:44:47.699000+00:00,0.088,0.176,-0.333
2022-06-25 08:59:22.705000+00:00,0.089,0.177,-0.331
2022-06-25 09:14:38.745000+00:00,0.088,0.177,-0.336
2022-06-25 09:14:43.760000+00:00,0.088,0.177,-0.336
2022-06-25 09:29:56.561000+00:00,0.086,0.172,-0.333
2022-06-25 09:59:45.600000+00:00,0.083,0.166,-0.333
2022-06-25 10:15:11.642000+00:00,0.081,0.161,-0.331
2022-06-25 10:29:46.647000+00:00,0.078,0.155,-0.33
2022-06-25 10:44:44.827000+00:00,0.082,0.164,-0.333
2022-06-25 11:00:10.665000+00:00,0.082,0.165,-0.336
2022-06-25 11:15:00.674000+00:00,0.02,0.04,-0.333
2022-06-25 11:30:13.696000+00:00,0.075,0.15,-0.333
2022-06-25 11:44:54.858000+00:00,0.066,0.132,-0.333
2022-06-25 11:59:44.746000+00:00,0.017,0.034,-0.333
2022-06-25 12:14:57.895000+00:00,0.059,0.117,-0.33
2022-06-25 12:29:52.783000+00:00,0.016,0.031,-0.319
2022-06-25 12:44:57.985000+00:00,0.055,0.11,-0.333
2022-06-25 12:59:49.823000+00:00,0.023,0.046,-0.333
2022-06-25 13:15:14.865000+00:00,0.015,0.031,-0.348
2022-06-25 13:30:25.860000+00:00,0.049,0.098,-0.333
2022-06-25 13:45:17.087000+00:00,0.016,0.032,-0.333
2022-06-25 14:00:42.034000+00:00,0.043,0.085,-0.328
2022-06-25 14:15:23.119000+00:00,0.035,0.07,-0.333
2022-06-25 14:30:25.120000+00:00,0.037,0.073,-0.327
2022-06-25 14:45:46.949000+00:00,0.034,0.068,-0.333
2022-06-25 15:01:11.108000+00:00,0.034,0.067,-0.327
2022-06-25 15:15:51.988000+00:00,0.026,0.051,-0.325
2022-06-25 15:31:07.201000+00:00,0.019,0.038,-0.333
2022-06-25 15:46:27.226000+00:00,0.018,0.035,-0.321
2022-06-25 16:00:59.240000+00:00,0.012,0.025,-0.351
2022-06-25 16:00:59.243000+00:00,0.012,0.025,-0.351
2022-06-25 16:16:04.065000+00:00,0.009,0.017,-0.308
2022-06-25 16:16:04.066000+00:00,0.009,0.017,-0.308
2022-06-25 16:30:58.073000+00:00,0.014,0.029,-0.349
2022-06-25 16:30:58.074000+00:00,0.014,0.029,-0.349
2022-06-25 16:45:31.265000+00:00,0.012,0.023,-0.314
2022-06-25 16:45:31.267000+00:00,0.012,0.023,-0.314
2022-06-25 17:00:37.270000+00:00,0.009,0.018,-0.333
2022-06-25 17:00:37.274000+00:00,0.009,0.018,-0.333
2022-06-25 17:15:35.302000+00:00,0.009,0.018,-0.333
2022-06-25 17:30:15.141000+00:00,0.009,0.017,-0.308
2022-06-25 17:30:15.145000+00:00,0.009,0.017,-0.308
2022-06-25 17:45:03.159000+00:00,0.008,0.016,-0.333
2022-06-25 17:45:03.161000+00:00,0.008,0.016,-0.333
2022-06-25 18:00:16.337000+00:00,0.008,0.016,-0.333
2022-06-25 18:14:54.171000+00:00,0.008,0.015,-0.304
2022-06-25 18:29:37.369000+00:00,0.008,0.015,-0.304
2022-06-25 18:44:18.203000+00:00,0.008,0.016,-0.333
2022-06-25 18:58:59.211000+00:00,0.007,0.015,-0.364
2022-06-25 19:29:24.442000+00:00,0.008,0.015,-0.304
2022-06-25 19:44:21.447000+00:00,0.008,0.015,-0.304
2022-06-25 19:59:24.270000+00:00,0.008,0.016,-0.333
2022-06-25 20:14:21.470000+00:00,0.007,0.014,-0.333
2022-06-25 20:29:24.297000+00:00,0.008,0.016,-0.333
2022-06-25 20:44:29.320000+00:00,0.007,0.015,-0.364
2022-06-25 20:59:10.326000+00:00,0.008,0.015,-0.304
2022-06-25 20:59:15.367000+00:00,0.008,0.015,-0.304
2022-06-25 21:13:59.342000+00:00,0.007,0.015,-0.364
2022-06-25 21:28:49.357000+00:00,0.007,0.014,-0.333
2022-06-25 21:43:39.586000+00:00,0.007,0.014,-0.333
2022-06-25 21:58:16.389000+00:00,0.007,0.014,-0.333
2022-06-25 22:13:23.600000+00:00,0.007,0.014,-0.333
2022-06-25 22:28:05.409000+00:00,0.007,0.015,-0.364
2022-06-25 22:43:26.443000+00:00,0.007,0.015,-0.364
2022-06-25 22:58:28.617000+00:00,0.007,0.014,-0.333
2022-06-25 23:13:19.658000+00:00,0.007,0.013,-0.3
2022-06-25 23:28:14.681000+00:00,0.008,0.016,-0.333
2022-06-25 23:43:02.683000+00:00,0.007,0.014,-0.333
2022-06-25 23:58:23.716000+00:00,0.007,0.015,-0.364
2022-06-26 00:13:42.716000+00:00,0.007,0.015,-0.364
2022-06-26 00:28:52.716000+00:00,0.008,0.016,-0.333
2022-06-26 00:43:41.728000+00:00,0.008,0.016,-0.333
2022-06-26 00:58:50.767000+00:00,0.008,0.015,-0.304
2022-06-26 01:14:01.755000+00:00,0.007,0.013,-0.3
2022-06-26 01:29:12.780000+00:00,0.007,0.014,-0.333
2022-06-26 01:44:01.625000+00:00,0.007,0.014,-0.333
2022-06-26 01:58:52.627000+00:00,0.007,0.014,-0.333
2022-06-26 02:13:35.848000+00:00,0.007,0.014,-0.333
2022-06-26 02:28:52.853000+00:00,0.008,0.016,-0.333
2022-06-26 02:43:40.872000+00:00,0.007,0.014,-0.333
2022-06-26 02:58:53.731000+00:00,0.007,0.013,-0.3
2022-06-26 03:13:48.904000+00:00,0.007,0.014,-0.333
2022-06-26 03:28:30.940000+00:00,0.007,0.014,-0.333
2022-06-26 03:43:30.950000+00:00,0.007,0.015,-0.364
2022-06-26 03:58:21.981000+00:00,0.007,0.015,-0.364
2022-06-26 04:12:57.994000+00:00,0.007,0.014,-0.333
2022-06-26 04:27:37.830000+00:00,0.008,0.015,-0.304
2022-06-26 04:42:42.999000+00:00,0.012,0.025,-0.351
2022-06-26 04:57:33.839000+00:00,0.01,0.021,-0.355
2022-06-26 05:12:47.068000+00:00,0.013,0.026,-0.333
2022-06-26 05:28:08.862000+00:00,0.019,0.038,-0.333
2022-06-26 05:42:57.087000+00:00,0.018,0.037,-0.345
2022-06-26 05:57:44.903000+00:00,0.03,0.06,-0.333
2022-06-26 06:12:36.095000+00:00,0.04,0.08,-0.333
2022-06-26 06:27:46.107000+00:00,0.043,0.087,-0.338
2022-06-26 06:42:56.946000+00:00,0.052,0.104,-0.333
2022-06-26 06:58:25.147000+00:00,0.055,0.109,-0.329
2022-06-26 07:13:15.985000+00:00,0.058,0.115,-0.329
2022-06-26 07:28:06.177000+00:00,0.062,0.124,-0.333
2022-06-26 07:42:41.036000+00:00,0.068,0.135,-0.33
2022-06-26 07:57:21.209000+00:00,0.073,0.146,-0.333
2022-06-26 08:12:32.229000+00:00,0.078,0.156,-0.333
2022-06-26 08:27:40.258000+00:00,0.082,0.164,-0.333
2022-06-26 08:42:21.063000+00:00,0.084,0.169,-0.336
2022-06-26 08:57:32.079000+00:00,0.085,0.169,-0.331
2022-06-26 09:12:42.286000+00:00,0.085,0.17,-0.333
2022-06-26 09:27:25.128000+00:00,0.083,0.167,-0.336
2022-06-26 09:42:30.325000+00:00,0.082,0.165,-0.336
2022-06-26 09:57:06.347000+00:00,0.08,0.16,-0.333
2022-06-26 10:12:26.177000+00:00,0.079,0.159,-0.336
2022-06-26 10:27:51.199000+00:00,0.078,0.156,-0.333
2022-06-26 10:43:04.210000+00:00,0.076,0.152,-0.333
2022-06-26 10:57:43.410000+00:00,0.075,0.15,-0.333
2022-06-26 11:12:24.426000+00:00,0.073,0.146,-0.333
2022-06-26 11:27:46.391000+00:00,0.07,0.14,-0.333
2022-06-26 11:42:55.464000+00:00,0.067,0.134,-0.333
2022-06-26 11:57:30.487000+00:00,0.064,0.128,-0.333
2022-06-26 12:12:40.457000+00:00,0.06,0.12,-0.333
2022-06-26 12:27:15.327000+00:00,0.058,0.116,-0.333
2022-06-26 12:42:24.342000+00:00,0.057,0.113,-0.329
2022-06-26 12:57:27.537000+00:00,0.053,0.107,-0.337
2022-06-26 13:12:33.556000+00:00,0.051,0.102,-0.333
2022-06-26 13:27:41.526000+00:00,0.047,0.094,-0.333
2022-06-26 13:42:22.358000+00:00,0.044,0.088,-0.333
2022-06-26 13:57:32.465000+00:00,0.039,0.077,-0.328
2022-06-26 14:12:46.515000+00:00,0.038,0.076,-0.333
2022-06-26 14:27:33.643000+00:00,0.038,0.076,-0.333
2022-06-26 14:42:14.482000+00:00,0.027,0.055,-0.341
2022-06-26 14:57:28.449000+00:00,0.026,0.052,-0.333
2022-06-26 15:12:24.523000+00:00,0.012,0.023,-0.314
2022-06-26 15:27:19.671000+00:00,0.029,0.057,-0.326
2022-06-26 15:42:30.684000+00:00,0.023,0.046,-0.333
2022-06-26 15:57:36.713000+00:00,0.022,0.044,-0.333
2022-06-26 16:12:49.603000+00:00,0.017,0.034,-0.333
2022-06-26 16:27:43.545000+00:00,0.015,0.031,-0.348
2022-06-26 16:42:53.807000+00:00,0.012,0.025,-0.351
2022-06-26 16:57:41.621000+00:00,0.01,0.02,-0.333
2022-06-26 17:12:31.779000+00:00,0.009,0.017,-0.308
2022-06-26 17:12:31.842000+00:00,0.009,0.017,-0.308
2022-06-26 17:27:25.660000+00:00,0.008,0.016,-0.333
2022-06-26 17:42:31.678000+00:00,0.007,0.015,-0.364
2022-06-26 17:57:23.866000+00:00,0.007,0.014,-0.333
2022-06-26 18:12:28.903000+00:00,0.007,0.014,-0.333
2022-06-26 18:27:39.720000+00:00,0.007,0.015,-0.364
2022-06-26 18:42:50.757000+00:00,0.007,0.015,-0.364
2022-06-26 18:58:11.945000+00:00,0.008,0.015,-0.304
2022-06-26 19:13:03.966000+00:00,0.007,0.014,-0.333
2022-06-26 19:27:46.764000+00:00,0.007,0.015,-0.364
2022-06-26 19:42:39.799000+00:00,0.007,0.014,-0.333
2022-06-26 19:57:50.815000+00:00,0.007,0.015,-0.364
2022-06-26 20:13:04.005000+00:00,0.007,0.015,-0.364
2022-06-26 20:28:23.837000+00:00,0.007,0.014,-0.333
2022-06-26 20:43:08.050000+00:00,0.007,0.014,-0.333
2022-06-26 20:58:20.857000+00:00,0.007,0.014,-0.333
2022-06-26 21:13:12.898000+00:00,0.007,0.014,-0.333
2022-06-26 21:28:29.098000+00:00,0.007,0.014,-0.333
2022-06-26 21:43:21.119000+00:00,0.007,0.015,-0.364
2022-06-26 21:58:41.139000+00:00,0.007,0.015,-0.364
2022-06-26 22:13:21.968000+00:00,0.007,0.015,-0.364
2022-06-26 22:28:12.166000+00:00,0.007,0.014,-0.333
2022-06-26 22:43:24.967000+00:00,0.007,0.014,-0.333
2022-06-26 22:58:13.986000+00:00,0.007,0.015,-0.364
2022-06-26 23:13:05.999000+00:00,0.007,0.014,-0.333
2022-06-26 23:28:06.015000+00:00,0.007,0.014,-0.333
2022-06-26 23:42:56.032000+00:00,0.007,0.014,-0.333
2022-06-26 23:58:15.266000+00:00,0.007,0.014,-0.333
2022-06-27 00:12:55.235000+00:00,0.007,0.014,-0.333
2022-06-27 00:27:49.289000+00:00,0.007,0.014,-0.333
2022-06-27 00:42:38.098000+00:00,0.007,0.014,-0.333
2022-06-27 00:57:44.125000+00:00,0.007,0.014,-0.333
2022-06-27 01:12:50.136000+00:00,0.007,0.014,-0.333
2022-06-27 01:28:15.166000+00:00,0.007,0.014,-0.333
2022-06-27 01:43:24.378000+00:00,0.007,0.014,-0.333
2022-06-27 01:58:19.389000+00:00,0.007,0.014,-0.333
2022-06-27 02:13:28.391000+00:00,0.007,0.014,-0.333
2022-06-27 02:28:37.398000+00:00,0.007,0.013,-0.3
2022-06-27 02:44:05.239000+00:00,0.007,0.013,-0.3
2022-06-27 02:58:48.437000+00:00,0.007,0.014,-0.333
2022-06-27 03:13:38.457000+00:00,0.007,0.014,-0.333
2022-06-27 03:28:26.288000+00:00,0.007,0.014,-0.333
2022-06-27 03:43:31.337000+00:00,0.007,0.015,-0.364
2022-06-27 03:58:11.328000+00:00,0.007,0.015,-0.364
2022-06-27 04:12:51.355000+00:00,0.007,0.015,-0.364
2022-06-27 04:27:32.355000+00:00,0.008,0.015,-0.304
2022-06-27 04:42:37.573000+00:00,0.012,0.024,-0.333
2022-06-27 04:57:08.384000+00:00,0.011,0.021,-0.313
2022-06-27 05:12:35.598000+00:00,0.012,0.025,-0.351
2022-06-27 05:27:15.608000+00:00,0.019,0.037,-0.321
2022-06-27 05:42:36.632000+00:00,0.018,0.036,-0.333
2022-06-27 05:57:24.448000+00:00,0.028,0.057,-0.341
2022-06-27 06:12:29.657000+00:00,0.038,0.076,-0.333
2022-06-27 06:12:29.658000+00:00,0.038,0.076,-0.333
2022-06-27 06:27:02.668000+00:00,0.043,0.085,-0.328
2022-06-27 06:27:02.670000+00:00,0.043,0.085,-0.328
2022-06-27 06:42:03.688000+00:00,0.05,0.1,-0.333
2022-06-27 06:42:03.689000+00:00,0.05,0.1,-0.333
2022-06-27 06:56:58.507000+00:00,0.054,0.108,-0.333
2022-06-27 06:56:58.508000+00:00,0.054,0.108,-0.333
2022-06-27 07:11:33.526000+00:00,0.057,0.113,-0.329
2022-06-27 07:26:31.735000+00:00,0.061,0.121,-0.33
2022-06-27 07:41:21.557000+00:00,0.066,0.131,-0.33
2022-06-27 07:56:01.563000+00:00,0.071,0.142,-0.333
2022-06-27 08:26:10.796000+00:00,0.08612,0.02872,0.5
2022-06-27 08:41:16.569000+00:00,0.09051999999999999,0.02928,0.511
2022-06-27 08:55:47.816000+00:00,0.09464,0.02928,0.527
2022-06-27 09:11:13.857000+00:00,0.0888,0.02872,0.511
2022-06-27 09:26:03.677000+00:00,0.0134,0.02144,-0.231
2022-06-27 09:40:59.688000+00:00,0.08439999999999999,0.02872,0.492
2022-06-27 09:55:38.884000+00:00,0.08023999999999999,0.027759999999999996,0.486
2022-06-27 10:10:10.896000+00:00,0.07708,0.028239999999999998,0.464
2022-06-27 10:25:19.745000+00:00,0.07976,0.028239999999999998,0.477
2022-06-27 10:40:28.755000+00:00,0.07292,0.0268,0.462
2022-06-27 10:55:37.777000+00:00,0.07048,0.0268,0.449
2022-06-27 11:10:22.797000+00:00,0.06904,0.0268,0.441
2022-06-27 11:24:57.819000+00:00,0.06559999999999999,0.02632,0.427
2022-06-27 11:39:38.999000+00:00,0.06344,0.02536,0.429
2022-06-27 11:54:20.016000+00:00,0.06024,0.02536,0.407
2022-06-27 12:09:40.853000+00:00,0.05636,0.02488,0.387
2022-06-27 12:25:03.004000+00:00,0.05268,0.02488,0.358
2022-06-27 12:40:16.893000+00:00,0.052199999999999996,0.024399999999999998,0.363
2022-06-27 12:54:52.086000+00:00,0.05024,0.024399999999999998,0.346
2022-06-27 13:09:58.938000+00:00,0.04636,0.02336,0.33
2022-06-27 13:24:58.123000+00:00,0.046079999999999996,0.024399999999999998,0.308
2022-06-27 13:40:19.135000+00:00,0.04048,0.02336,0.268
2022-06-27 13:55:23.168000+00:00,0.03852,0.02384,0.235
2022-06-27 14:10:12.176000+00:00,0.033639999999999996,0.022879999999999998,0.19
2022-06-27 14:25:17.960000+00:00,0.031200000000000002,0.022879999999999998,0.154
2022-06-27 14:40:29.032000+00:00,0.0278,0.022400000000000003,0.108
2022-06-27 14:55:48.036000+00:00,0.02388,0.021920000000000002,0.043
2022-06-27 14:55:48.037000+00:00,0.02388,0.021920000000000002,0.043
2022-06-27 15:10:55.066000+00:00,0.02144,0.021920000000000002,-0.011
2022-06-27 15:25:45.256000+00:00,0.01804,0.02144,-0.086
2022-06-27 15:40:34.276000+00:00,0.01732,0.02096,-0.095
2022-06-27 15:56:04.117000+00:00,0.01464,0.02144,-0.188
2022-06-27 16:11:15.134000+00:00,0.01316,0.02096,-0.229
2022-06-27 16:25:48.320000+00:00,0.011439999999999999,0.02096,-0.294
2022-06-27 16:41:13.106000+00:00,0.01048,0.02096,-0.333
2022-06-27 16:41:13.181000+00:00,0.01048,0.02096,-0.333
2022-06-27 16:56:04.187000+00:00,0.00976,0.02,-0.344
2022-06-27 16:56:04.192000+00:00,0.00976,0.02,-0.344
2022-06-27 17:11:26.206000+00:00,0.00852,0.01952,-0.392
2022-06-27 17:26:38.200000+00:00,0.00804,0.018959999999999998,-0.404
2022-06-27 17:41:21.214000+00:00,0.0078000000000000005,0.018959999999999998,-0.417
2022-06-27 17:56:18.235000+00:00,0.0078000000000000005,0.018959999999999998,-0.417
2022-06-27 18:10:52.241000+00:00,0.00732,0.018000000000000002,-0.422
2022-06-27 18:25:57.261000+00:00,0.00732,0.018000000000000002,-0.422
2022-06-27 18:41:04.266000+00:00,0.00756,0.018959999999999998,-0.43
2022-06-27 19:11:33.246000+00:00,0.007039999999999999,0.01848,-0.448
2022-06-27 19:26:15.556000+00:00,0.00756,0.01848,-0.419
2022-06-27 19:41:36.417000+00:00,0.007039999999999999,0.01848,-0.448
2022-06-27 19:56:30.536000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-06-27 20:11:36.551000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-06-27 20:26:20.382000+00:00,0.007039999999999999,0.01848,-0.448
2022-06-27 20:41:43.590000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-06-27 20:56:54.600000+00:00,0.0068000000000000005,0.01848,-0.462
2022-06-27 21:11:42.421000+00:00,0.007039999999999999,0.01848,-0.448
2022-06-27 21:26:40.644000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-06-27 21:41:53.453000+00:00,0.00732,0.01848,-0.433
2022-06-27 21:56:48.658000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-06-27 22:11:35.668000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-06-27 22:26:57.495000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
